Chr	Start	End	Target	Score	IM_PET
chr3R	18218822	18220822	FBgn0051418	0.969	0
chr3R	18218822	18220822	P5cr-2	0.966	0
chr3R	18218822	18220822	CG42359	0.973	0
chr3R	18222092	18224092	FBgn0051418	0.969	0
chr3R	18222092	18224092	FBgn0262559	0.997	0
chr3R	18222092	18224092	CG42359	0.975	0
chr3R	18222433	18224433	FBgn0051418	0.969	0
chr3R	18222433	18224433	FBgn0262559	0.977	0
chr3R	18222433	18224433	CG42359	0.975	0
chr3R	18224562	18226562	FBgn0051418	0.967	0
chr3R	18224562	18226562	P5cr-2	0.966	0
chr3R	18224562	18226562	CG42359	0.975	0
chr3R	18224672	18226672	FBgn0051418	0.967	0
chr3R	18224672	18226672	P5cr-2	0.966	0
chr3R	18224672	18226672	CG42359	0.975	0
chr3R	18224872	18226872	FBgn0051418	0.967	0
chr3R	18224872	18226872	P5cr-2	0.966	0
chr3R	18224872	18226872	CG42359	0.975	0
chr3R	18240718	18242718	P5cr-2	0.963	0
chr3R	18240718	18242718	Ada2a	0.969	0
chr3R	18240718	18242718	ATPsynD	0.961	0
chr3R	18241244	18243244	P5cr-2	0.963	0
chr3R	18241244	18243244	repo	0.963	0
chr3R	18241244	18243244	ATPsynD	0.961	0
chr3R	18251216	18253216	eIF1A	0.961	0
chr3R	18251216	18253216	gl	0.971	0
chr3R	18251216	18253216	ATPsynD	0.965	0
chr3R	18251805	18253805	FBgn0051418	0.96	0
chr3R	18251805	18253805	gl	0.962	0
chr3R	18251805	18253805	ATPsynD	0.965	0
chr3R	18254282	18256282	FBgn0051418	0.96	0
chr3R	18254282	18256282	FBgn0262023	0.956	0
chr3R	18254282	18256282	ATPsynD	0.964	0
chr3R	18255084	18257084	FBgn0051418	0.96	0
chr3R	18255084	18257084	gl	0.97	0
chr3R	18255084	18257084	ATPsynD	0.961	0
chr3R	18274483	18276483	FBgn0262023	0.958	0
chr3R	18274483	18276483	CG7156	0.96	0
chr3R	18274483	18276483	vib	0.959	0
chr3R	18282985	18284985	FBgn0262023	0.945	0
chr3R	18282985	18284985	ATPsynD	0.947	0
chr3R	18282985	18284985	vib	0.96	0
chr3R	18283144	18285144	FBgn0262023	0.945	0
chr3R	18283144	18285144	ATPsynD	0.947	0
chr3R	18283144	18285144	vib	0.96	0
chr3R	18297516	18299516	Brf	0.96	0
chr3R	18297516	18299516	FBgn0038602	0.996	0
chr3R	18297516	18299516	CG42359	0.949	0
chr3R	18297931	18299931	Brf	0.96	0
chr3R	18297931	18299931	FBgn0038602	0.986	0
chr3R	18297931	18299931	CG42359	0.962	0
chr3R	18298601	18300601	Brf	0.96	0
chr3R	18298601	18300601	PKD	0.973	0
chr3R	18298601	18300601	CG42359	0.962	0
chr3R	18300160	18302160	Brf	0.96	0
chr3R	18300160	18302160	Nsun5	0.946	0
chr3R	18300160	18302160	CG42359	0.962	0
chr3R	18300212	18302212	Brf	0.96	0
chr3R	18300212	18302212	Nsun5	0.946	0
chr3R	18300212	18302212	CG42359	0.962	0
chr3R	18300703	18302703	Brf	0.96	0
chr3R	18300703	18302703	Nsun5	0.946	0
chr3R	18300703	18302703	CG42359	0.962	0
chr3R	18366188	18368188	FBgn0262794	0.971	0
chr3R	18366188	18368188	FBgn0038607	0.972	0
chr3R	18366188	18368188	NP15.6	0.972	0
chr3R	18399185	18401185	FBgn0264899	0.944	0
chr3R	18399185	18401185	FBgn0038612	0.988	0
chr3R	18399185	18401185	CG7685	0.99	0
chr3R	18401200	18403200	FBgn0264899	0.947	0
chr3R	18401200	18403200	FBgn0038612	0.945	0
chr3R	18401200	18403200	CG31244	0.943	0
chr3R	18401409	18403409	FBgn0264899	0.947	0
chr3R	18401409	18403409	FBgn0262794	0.931	0
chr3R	18401409	18403409	CG31244	0.943	0
chr3R	18401701	18403701	FBgn0264899	0.947	0
chr3R	18401701	18403701	FBgn0262794	0.931	0
chr3R	18401701	18403701	CG31244	0.944	0
chr3R	18402598	18404598	FBgn0264899	0.947	0
chr3R	18402598	18404598	Vti1b	0.967	0
chr3R	18402598	18404598	CG31244	0.944	0
chr3R	18403954	18405954	FBgn0264899	0.947	0
chr3R	18403954	18405954	CG12333	0.995	0
chr3R	18403954	18405954	CG31244	0.944	0
chr3R	18412125	18414125	CG12333	0.953	0
chr3R	18412125	18414125	koko	0.988	0
chr3R	18412125	18414125	CG31244	0.946	0
chr3R	18658077	18660077	CG17802	0.96	0
chr3R	18658077	18660077	FBgn0262839	0.981	0
chr3R	18658077	18660077	FBgn0038700	0.963	0
chr3R	18662121	18664121	CG17802	0.96	0
chr3R	18662121	18664121	FBgn0262839	0.981	0
chr3R	18662121	18664121	FBgn0038700	0.963	0
chr3R	18662353	18664353	CG17802	0.96	0
chr3R	18662353	18664353	FBgn0262839	0.981	0
chr3R	18662353	18664353	FBgn0038700	0.964	0
chr3R	18662742	18664742	CG17802	0.96	0
chr3R	18662742	18664742	FBgn0262839	0.981	0
chr3R	18662742	18664742	FBgn0038700	0.964	0
chr3R	18666925	18668925	CG7702	0.989	0
chr3R	18666925	18668925	FBgn0051230	0.997	0
chr3R	18666925	18668925	FBgn0262839	0.981	0
chr3R	18667063	18669063	CG7702	0.986	0
chr3R	18667063	18669063	FBgn0051230	0.996	0
chr3R	18667063	18669063	FBgn0262839	0.981	0
chr3R	18667268	18669268	FBgn0051230	0.991	0
chr3R	18667268	18669268	FBgn0262839	0.981	0
chr3R	18667268	18669268	FBgn0038700	0.965	0
chr3R	18676229	18678229	FBgn0051230	0.972	0
chr3R	18676229	18678229	FBgn0262839	0.979	0
chr3R	18676229	18678229	FBgn0038700	0.971	0
chr3R	18676527	18678527	FBgn0262839	0.979	0
chr3R	18676527	18678527	FBgn0038700	0.971	0
chr3R	18676527	18678527	CG6231	0.97	0
chr3R	18677357	18679357	FBgn0262839	0.979	0
chr3R	18677357	18679357	FBgn0038700	0.974	0
chr3R	18677357	18679357	CG6231	0.97	0
chr3R	18744693	18746693	CG17802	0.971	0
chr3R	18744693	18746693	FBgn0038645	0.978	0
chr3R	18744693	18746693	Epg5	0.971	0
chr3R	18745002	18747002	CG17802	0.971	0
chr3R	18745002	18747002	Rim	0.949	0
chr3R	18745002	18747002	FBgn0038645	0.983	0
chr3R	18745574	18747574	CG17802	0.971	0
chr3R	18745574	18747574	FBgn0038645	0.974	0
chr3R	18745574	18747574	Mekk1	0.975	0
chr3R	18745574	18747574	Epg5	0.971	0
chr3R	18757499	18759499	CG17802	0.962	0
chr3R	18757499	18759499	CG18208	0.919	0
chr3R	18757499	18759499	CG6231	0.959	0
chr3R	18757718	18759718	CG17802	0.962	0
chr3R	18757718	18759718	CG18208	0.935	0
chr3R	18757718	18759718	CG6231	0.959	0
chr3R	18757888	18759888	CG17802	0.962	0
chr3R	18757888	18759888	FBgn0038654	0.936	0
chr3R	18757888	18759888	CG6231	0.959	0
chr3R	18906026	18908026	Arp5	0.97	0
chr3R	18906026	18908026	Rpb4	0.964	0
chr3R	18906026	18908026	CG6231	0.972	0
chr3R	18927203	18929203	Rpb4	0.982	0
chr3R	18927203	18929203	Xrp1	0.986	0
chr3R	18927203	18929203	CG6231	0.975	0
chr3R	18927441	18929441	Rpb4	0.982	0
chr3R	18927441	18929441	CG18599	0.972	0
chr3R	18927441	18929441	CG6231	0.975	0
chr3R	18927615	18929615	Rpb4	0.982	0
chr3R	18927615	18929615	CG18599	0.972	0
chr3R	18927615	18929615	CG14291	0.972	0
chr3R	18927615	18929615	CG6231	0.975	0
chr3R	18982587	18984587	Rpb4	0.966	0
chr3R	18982587	18984587	CG18599	0.972	0
chr3R	18982587	18984587	CG6184	0.976	0
chr3R	18988561	18990561	CG18599	0.97	0
chr3R	18988561	18990561	gukh	0.972	0
chr3R	18988561	18990561	CG6184	0.975	0
chr3R	18989134	18991134	CG18599	0.97	0
chr3R	18989134	18991134	gukh	0.996	0
chr3R	18989134	18991134	CG6184	0.971	0
chr3R	19022850	19024850	Arp5	0.961	0
chr3R	19022850	19024850	FBgn0038602	0.955	0
chr3R	19022850	19024850	CG4733	0.949	0
chr3R	19023355	19025355	Arp5	0.961	0
chr3R	19023355	19025355	FBgn0038602	0.955	0
chr3R	19023355	19025355	CG4733	0.949	0
chr3R	19026362	19028362	Arp5	0.965	0
chr3R	19026362	19028362	FBgn0038602	0.952	0
chr3R	19026362	19028362	CG4733	0.949	0
chr3R	19146457	19148457	Arp5	0.966	0
chr3R	19146457	19148457	fru	0.962	0
chr3R	19146457	19148457	CG11779	0.987	0
chr3R	19155421	19157421	Arp5	0.967	0
chr3R	19155421	19157421	Nsun5	0.997	0
chr3R	19155421	19157421	CG42359	0.971	0
chr3R	19155469	19157469	Arp5	0.967	0
chr3R	19155469	19157469	Nsun5	0.997	0
chr3R	19155469	19157469	CG42359	0.969	0
chr3R	19155477	19157477	Arp5	0.967	0
chr3R	19155477	19157477	Nsun5	0.997	0
chr3R	19155477	19157477	CG42359	0.971	0
chr3R	19155756	19157756	Arp5	0.967	0
chr3R	19155756	19157756	Nsun5	0.991	0
chr3R	19155756	19157756	CG42359	0.962	0
chr3R	19161025	19163025	Arp5	0.962	0
chr3R	19161025	19163025	nos	0.959	0
chr3R	19161025	19163025	CG4733	0.964	0
chr3R	19165023	19167023	Arp5	0.958	0
chr3R	19165023	19167023	CG42359	0.97	0
chr3R	19165023	19167023	CG4733	0.968	0
chr3R	19165197	19167197	Arp5	0.958	0
chr3R	19165197	19167197	CG42359	0.966	0
chr3R	19165197	19167197	CG4733	0.968	0
chr3R	19165262	19167262	Arp5	0.958	0
chr3R	19165262	19167262	CG42359	0.955	0
chr3R	19165262	19167262	CG4733	0.968	0
chr3R	19228947	19230947	CG7685	0.959	0
chr3R	19228947	19230947	FBgn0262846	0.977	0
chr3R	19228947	19230947	FBgn0038750	0.98	0
chr3R	19328331	19330331	Vha100-2	0.969	0
chr3R	19328331	19330331	CG31231	0.959	0
chr3R	19328331	19330331	FBgn0260466	0.964	0
chr3R	19328573	19330573	Vha100-2	0.969	0
chr3R	19328573	19330573	CG31231	0.959	0
chr3R	19328573	19330573	FBgn0260466	0.964	0
chr3R	19329185	19331185	Vha100-2	0.969	0
chr3R	19329185	19331185	CG31231	0.959	0
chr3R	19329185	19331185	FBgn0260466	0.964	0
chr3R	19329933	19331933	Vha100-2	0.969	0
chr3R	19329933	19331933	CG31221	0.962	0
chr3R	19329933	19331933	FBgn0260466	0.964	0
chr3R	19330330	19332330	Vha100-2	0.969	0
chr3R	19330330	19332330	CG31221	0.964	0
chr3R	19330330	19332330	FBgn0260466	0.967	0
chr3R	19330629	19332629	Vha100-2	0.969	0
chr3R	19330629	19332629	CG31231	0.961	0
chr3R	19330629	19332629	FBgn0260466	0.967	0
chr3R	19331763	19333763	Vha100-2	0.967	0
chr3R	19331763	19333763	CG31231	0.961	0
chr3R	19331763	19333763	FBgn0260466	0.971	0
chr3R	19332282	19334282	Vha100-2	0.967	0
chr3R	19332282	19334282	CG31231	0.961	0
chr3R	19332282	19334282	FBgn0260466	0.971	0
chr3R	19334693	19336693	CG31231	0.961	0
chr3R	19334693	19336693	FBgn0051230	0.964	0
chr3R	19334693	19336693	FBgn0260466	0.971	0
chr3R	19336662	19338662	CG31231	0.962	0
chr3R	19336662	19338662	FBgn0051230	0.965	0
chr3R	19336662	19338662	FBgn0260466	0.971	0
chr3R	19336703	19338703	CG31231	0.962	0
chr3R	19336703	19338703	FBgn0051230	0.965	0
chr3R	19336703	19338703	FBgn0260466	0.971	0
chr3R	19337443	19339443	CG31231	0.962	0
chr3R	19337443	19339443	FBgn0051230	0.965	0
chr3R	19337443	19339443	FBgn0260466	0.972	0
chr3R	19337486	19339486	CG31231	0.962	0
chr3R	19337486	19339486	FBgn0051230	0.965	0
chr3R	19337486	19339486	FBgn0260466	0.972	0
chr3R	19339038	19341038	CG31231	0.963	0
chr3R	19339038	19341038	FBgn0051230	0.965	0
chr3R	19339038	19341038	FBgn0260466	0.974	0
chr3R	19339992	19341992	CG31231	0.963	0
chr3R	19339992	19341992	FBgn0051230	0.965	0
chr3R	19339992	19341992	FBgn0260466	0.974	0
chr3R	19340003	19342003	CG31231	0.963	0
chr3R	19340003	19342003	FBgn0051230	0.965	0
chr3R	19340003	19342003	FBgn0260466	0.974	0
chr3R	19340821	19342821	CG31231	0.963	0
chr3R	19340821	19342821	FBgn0051230	0.965	0
chr3R	19340821	19342821	FBgn0260466	0.974	0
chr3R	19343043	19345043	CG31231	0.963	0
chr3R	19343043	19345043	FBgn0051230	0.966	0
chr3R	19343043	19345043	FBgn0260466	0.974	0
chr3R	19348800	19350800	fru	0.973	0
chr3R	19348800	19350800	FBgn0051230	0.967	0
chr3R	19348800	19350800	FBgn0260466	0.974	0
chr3R	19352132	19354132	fru	0.973	0
chr3R	19352132	19354132	FBgn0051230	0.967	0
chr3R	19352132	19354132	FBgn0260466	0.974	0
chr3R	19358203	19360203	fru	0.971	0
chr3R	19358203	19360203	FBgn0051230	0.969	0
chr3R	19358203	19360203	FBgn0260466	0.974	0
chr3R	19358324	19360324	fru	0.971	0
chr3R	19358324	19360324	FBgn0051230	0.969	0
chr3R	19358324	19360324	FBgn0260466	0.974	0
chr3R	19358859	19360859	fru	0.971	0
chr3R	19358859	19360859	FBgn0051230	0.969	0
chr3R	19358859	19360859	FBgn0260466	0.974	0
chr3R	19401699	19403699	FBgn0262823	0.958	0
chr3R	19401699	19403699	ChAT	0.981	0
chr3R	19401699	19403699	Epg5	0.962	0
chr3R	19402160	19404160	ChAT	0.981	0
chr3R	19402160	19404160	Epg5	0.962	0
chr3R	19402160	19404160	CG31221	0.992	0
chr3R	19642289	19644289	FBgn0051230	0.954	0
chr3R	19642289	19644289	ChAT	0.974	0
chr3R	19642289	19644289	FBgn0002869	0.958	0
chr3R	19642639	19644639	FBgn0051230	0.954	0
chr3R	19642639	19644639	ChAT	0.974	0
chr3R	19642639	19644639	FBgn0002869	0.958	0
chr3R	19642809	19644809	FBgn0051230	0.954	0
chr3R	19642809	19644809	ChAT	0.974	0
chr3R	19642809	19644809	FBgn0002869	0.958	0
chr3R	19644584	19646584	FBgn0051230	0.953	0
chr3R	19644584	19646584	ChAT	0.974	0
chr3R	19644584	19646584	FBgn0002869	0.958	0
chr3R	19846291	19848291	Nsun5	0.967	0
chr3R	19846291	19848291	CG42359	0.982	0
chr3R	19846291	19848291	FBgn0046689	0.959	0
chr3R	19857536	19859536	Nsun5	0.967	0
chr3R	19857536	19859536	CG42359	0.982	0
chr3R	19857536	19859536	FBgn0002940	0.95	0
chr3R	19857992	19859992	Nsun5	0.967	0
chr3R	19857992	19859992	CG42359	0.982	0
chr3R	19857992	19859992	Ir93a	0.944	0
chr3R	19860439	19862439	Nsun5	0.967	0
chr3R	19860439	19862439	CG42359	0.982	0
chr3R	19860439	19862439	CG4686	0.944	0
chr3R	19860439	19862439	Ir93a	0.944	0
chr3R	19879107	19881107	CG42359	0.972	0
chr3R	19879107	19881107	vib	0.957	0
chr3R	19879107	19881107	Ir93a	0.96	0
chr3R	19901987	19903987	CG42359	0.959	0
chr3R	19901987	19903987	vib	0.967	0
chr3R	19901987	19903987	Ir93a	0.957	0
chr3R	19902249	19904249	CG42359	0.958	0
chr3R	19902249	19904249	vib	0.967	0
chr3R	19902249	19904249	Ir93a	0.957	0
chr3R	19902400	19904400	CG42359	0.958	0
chr3R	19902400	19904400	vib	0.967	0
chr3R	19902400	19904400	Ir93a	0.957	0
chr3R	19929615	19931615	CG4459	0.996	0
chr3R	19929615	19931615	FBgn0064119	0.985	0
chr3R	19929615	19931615	Nep4	0.972	0
chr3R	20007941	20009941	CG42359	0.966	0
chr3R	20007941	20009941	FBgn0262839	0.962	0
chr3R	20007941	20009941	Ir93a	0.962	0
chr3R	20007941	20009941	Atpalpha	0.969	0
chr3R	20008344	20010344	CG42359	0.966	0
chr3R	20008344	20010344	FBgn0262839	0.962	0
chr3R	20008344	20010344	Ir93a	0.962	0
chr3R	20008344	20010344	Atpalpha	0.969	0
chr3R	20020748	20022748	ATPsynD	0.961	0
chr3R	20020748	20022748	CG42359	0.962	0
chr3R	20020748	20022748	FBgn0262839	0.977	0
chr3R	20021175	20023175	ATPsynD	0.961	0
chr3R	20021175	20023175	CG42359	0.962	0
chr3R	20021175	20023175	FBgn0262839	0.977	0
chr3R	20029786	20031786	ATPsynD	0.974	0
chr3R	20029786	20031786	FBgn0262839	0.979	0
chr3R	20029786	20031786	FBgn0038761	0.964	0
chr3R	20030254	20032254	ATPsynD	0.974	0
chr3R	20030254	20032254	FBgn0262839	0.979	0
chr3R	20030254	20032254	FBgn0046689	0.954	0
chr3R	20030254	20032254	Ir93a	0.954	0
chr3R	20030772	20032772	ATPsynD	0.974	0
chr3R	20030772	20032772	FBgn0262839	0.979	0
chr3R	20030772	20032772	FBgn0046689	0.954	0
chr3R	20030772	20032772	Ir93a	0.954	0
chr3R	20034631	20036631	ATPsynD	0.974	0
chr3R	20034631	20036631	FBgn0262839	0.979	0
chr3R	20034631	20036631	FBgn0038700	0.959	0
chr3R	20034813	20036813	ATPsynD	0.974	0
chr3R	20034813	20036813	FBgn0262839	0.979	0
chr3R	20034813	20036813	FBgn0038700	0.959	0
chr3R	20056782	20058782	FBgn0262839	0.979	0
chr3R	20056782	20058782	FBgn0038700	0.973	0
chr3R	20056782	20058782	FBgn0064119	0.983	0
chr3R	20251811	20253811	Atpalpha	0.971	0
chr3R	20251811	20253811	Rab11	0.96	0
chr3R	20251811	20253811	e	0.961	0
chr3R	20252070	20254070	Atpalpha	0.971	0
chr3R	20252070	20254070	Rab11	0.96	0
chr3R	20252070	20254070	e	0.961	0
chr3R	20290896	20292896	cic	0.991	0
chr3R	20290896	20292896	FBgn0038859	0.961	0
chr3R	20290896	20292896	FBgn0038873	0.964	0
chr3R	20291619	20293619	FBgn0038859	0.961	0
chr3R	20291619	20293619	FBgn0260004	0.946	0
chr3R	20291619	20293619	FBgn0038873	0.964	0
chr3R	20293272	20295272	FBgn0038859	0.961	0
chr3R	20293272	20295272	FBgn0260004	0.951	0
chr3R	20293272	20295272	FBgn0038873	0.964	0
chr3R	20327148	20329148	CG31244	0.962	0
chr3R	20327148	20329148	CG6195	0.969	0
chr3R	20327148	20329148	FBgn0260004	0.965	0
chr3R	20327852	20329852	CG31244	0.962	0
chr3R	20327852	20329852	CG6195	0.969	0
chr3R	20327852	20329852	FBgn0260004	0.963	0
chr3R	20541530	20543530	CG4662	0.968	0
chr3R	20541530	20543530	FBgn0038873	0.982	0
chr3R	20541530	20543530	pre-mod(mdg4)-V	0.961	0
chr3R	20542248	20544248	CG4662	0.968	0
chr3R	20542248	20544248	FBgn0038873	0.982	0
chr3R	20542248	20544248	pre-mod(mdg4)-V	0.961	0
chr3R	20549274	20551274	CG4662	0.967	0
chr3R	20549274	20551274	FBgn0038873	0.982	0
chr3R	20549274	20551274	pre-mod(mdg4)-V	0.951	0
chr3R	20549787	20551787	CG4662	0.967	0
chr3R	20549787	20551787	FBgn0038873	0.982	0
chr3R	20549787	20551787	pre-mod(mdg4)-V	0.951	0
chr3R	20550079	20552079	CG4662	0.966	0
chr3R	20550079	20552079	FBgn0038873	0.982	0
chr3R	20550079	20552079	pre-mod(mdg4)-V	0.951	0
chr3R	20555016	20557016	CG4662	0.965	0
chr3R	20555016	20557016	FBgn0038873	0.982	0
chr3R	20555016	20557016	pre-mod(mdg4)-V	0.95	0
chr3R	20555131	20557131	CG4662	0.965	0
chr3R	20555131	20557131	FBgn0038873	0.982	0
chr3R	20555131	20557131	pre-mod(mdg4)-V	0.95	0
chr3R	20555325	20557325	CG4662	0.965	0
chr3R	20555325	20557325	FBgn0038873	0.982	0
chr3R	20555325	20557325	pre-mod(mdg4)-V	0.95	0
chr3R	20556582	20558582	CG4662	0.962	0
chr3R	20556582	20558582	CG10877	0.944	0
chr3R	20556582	20558582	FBgn0038873	0.982	0
chr3R	20556590	20558590	CG4662	0.962	0
chr3R	20556590	20558590	CG10877	0.944	0
chr3R	20556590	20558590	FBgn0038873	0.982	0
chr3R	20556680	20558680	CG4662	0.962	0
chr3R	20556680	20558680	FBgn0038873	0.982	0
chr3R	20556680	20558680	pre-mod(mdg4)-V	0.942	0
chr3R	20558685	20560685	CG4662	0.958	0
chr3R	20558685	20560685	FBgn0067782	0.989	0
chr3R	20558685	20560685	FBgn0038873	0.982	0
chr3R	20559144	20561144	CG4662	0.958	0
chr3R	20559144	20561144	FBgn0067782	0.947	0
chr3R	20559144	20561144	FBgn0038873	0.98	0
chr3R	20560399	20562399	CG4662	0.958	0
chr3R	20560399	20562399	FBgn0038873	0.98	0
chr3R	20560399	20562399	pre-mod(mdg4)-V	0.927	0
chr3R	20574447	20576447	CG6195	0.96	0
chr3R	20574447	20576447	FBgn0038750	0.97	0
chr3R	20574447	20576447	FBgn0038873	0.978	0
chr3R	20575575	20577575	FBgn0038750	0.971	0
chr3R	20575575	20577575	PUS1	0.993	0
chr3R	20575575	20577575	FBgn0038873	0.978	0
chr3R	20576066	20578066	CG6195	0.96	0
chr3R	20576066	20578066	FBgn0038750	0.971	0
chr3R	20576066	20578066	FBgn0038873	0.978	0
chr3R	20578572	20580572	CG6195	0.97	0
chr3R	20578572	20580572	FBgn0038750	0.976	0
chr3R	20578572	20580572	FBgn0038873	0.977	0
chr3R	20579019	20581019	CG6195	0.969	0
chr3R	20579019	20581019	FBgn0038750	0.976	0
chr3R	20579019	20581019	FBgn0038873	0.973	0
chr3R	20584256	20586256	CG6195	0.969	0
chr3R	20584256	20586256	FBgn0038750	0.976	0
chr3R	20584256	20586256	FBgn0038873	0.972	0
chr3R	20584461	20586461	CG6195	0.969	0
chr3R	20584461	20586461	FBgn0038750	0.976	0
chr3R	20584461	20586461	FBgn0038873	0.963	0
chr3R	20584808	20586808	CG6195	0.969	0
chr3R	20584808	20586808	FBgn0038750	0.976	0
chr3R	20584808	20586808	FBgn0038873	0.963	0
chr3R	20587192	20589192	CG6195	0.969	0
chr3R	20587192	20589192	FBgn0038750	0.977	0
chr3R	20587192	20589192	FBgn0038873	0.963	0
chr3R	20587731	20589731	CG6195	0.967	0
chr3R	20587731	20589731	FBgn0038750	0.977	0
chr3R	20587731	20589731	FBgn0038873	0.963	0
chr3R	20591185	20593185	CG6195	0.957	0
chr3R	20591185	20593185	FBgn0038750	0.978	0
chr3R	20591185	20593185	FBgn0038873	0.965	0
chr3R	20620974	20622974	FBgn0038732	0.966	0
chr3R	20620974	20622974	FBgn0038750	0.977	0
chr3R	20620974	20622974	CG5466	0.978	0
chr3R	20621321	20623321	FBgn0038732	0.966	0
chr3R	20621321	20623321	FBgn0038750	0.977	0
chr3R	20621321	20623321	CG5466	0.963	0
chr3R	20621585	20623585	CG6195	0.955	0
chr3R	20621585	20623585	FBgn0038732	0.966	0
chr3R	20621585	20623585	FBgn0038750	0.977	0
chr3R	20634236	20636236	FBgn0038732	0.962	0
chr3R	20634236	20636236	FBgn0038750	0.968	0
chr3R	20634236	20636236	pre-mod(mdg4)-V	0.963	0
chr3R	20634360	20636360	FBgn0038732	0.962	0
chr3R	20634360	20636360	FBgn0038750	0.968	0
chr3R	20634360	20636360	pre-mod(mdg4)-V	0.963	0
chr3R	20634612	20636612	FBgn0038732	0.962	0
chr3R	20634612	20636612	FBgn0038750	0.968	0
chr3R	20634612	20636612	pre-mod(mdg4)-V	0.963	0
chr3R	20634620	20636620	FBgn0038732	0.962	0
chr3R	20634620	20636620	FBgn0038750	0.968	0
chr3R	20634620	20636620	pre-mod(mdg4)-V	0.963	0
chr3R	20634952	20636952	FBgn0038750	0.968	0
chr3R	20634952	20636952	pre-mod(mdg4)-V	0.963	0
chr3R	20634952	20636952	pre-mod(mdg4)-AE	0.963	0
chr3R	20735119	20737119	CG4733	0.966	0
chr3R	20735119	20737119	FBgn0260466	0.974	0
chr3R	20735119	20737119	FBgn0051438	0.971	0
chr3R	20735219	20737219	FBgn0260466	0.974	0
chr3R	20735219	20737219	FBgn0265606	0.994	0
chr3R	20735219	20737219	FBgn0051438	0.971	0
chr3R	20752260	20754260	CG4733	0.962	0
chr3R	20752260	20754260	FBgn0260466	0.968	0
chr3R	20752260	20754260	FBgn0265606	0.995	0
chr3R	20760933	20762933	FBgn0260466	0.964	0
chr3R	20760933	20762933	CG31195	0.967	0
chr3R	20760933	20762933	FBgn0051438	0.952	0
chr3R	20762068	20764068	FBgn0260466	0.962	0
chr3R	20762068	20764068	CG31195	0.956	0
chr3R	20762068	20764068	FBgn0051438	0.952	0
chr3R	20814918	20816918	CG4733	0.962	0
chr3R	20814918	20816918	CG31198	0.969	0
chr3R	20814918	20816918	FBgn0038902	0.965	0
chr3R	20815154	20817154	CG4733	0.962	0
chr3R	20815154	20817154	CG31198	0.969	0
chr3R	20815154	20817154	FBgn0038902	0.965	0
chr3R	20827831	20829831	CG4733	0.975	0
chr3R	20827831	20829831	CG31198	0.957	0
chr3R	20827831	20829831	GABA-B-R2	0.957	0
chr3R	20827831	20829831	FBgn0038902	0.963	0
chr3R	20828086	20830086	CG4733	0.975	0
chr3R	20828086	20830086	Fancd2	0.986	0
chr3R	20828086	20830086	FBgn0038902	0.963	0
chr3R	20829230	20831230	CG4733	0.975	0
chr3R	20829230	20831230	FBgn0038828	0.959	0
chr3R	20829230	20831230	FBgn0038902	0.963	0
chr3R	20830195	20832195	CG4733	0.975	0
chr3R	20830195	20832195	Fancd2	0.993	0
chr3R	20830195	20832195	FBgn0038902	0.963	0
chr3R	20830473	20832473	CG4733	0.975	0
chr3R	20830473	20832473	Fancd2	0.967	0
chr3R	20830473	20832473	FBgn0038902	0.963	0
chr3R	20831855	20833855	CG4733	0.975	0
chr3R	20831855	20833855	GABA-B-R2	0.958	0
chr3R	20831855	20833855	FBgn0038902	0.972	0
chr3R	20831993	20833993	CG4733	0.975	0
chr3R	20831993	20833993	GABA-B-R2	0.958	0
chr3R	20831993	20833993	FBgn0038902	0.972	0
chr3R	20849572	20851572	CG4733	0.964	0
chr3R	20849572	20851572	GABA-B-R2	0.939	0
chr3R	20849572	20851572	FBgn0038902	0.961	0
chr3R	20951321	20953321	CG4424	0.957	0
chr3R	20951321	20953321	CG17271	0.944	0
chr3R	20951321	20953321	DNApol-alpha180	0.955	0
chr3R	21017137	21019137	CG4360	0.974	0
chr3R	21017137	21019137	FBgn0038790	0.969	0
chr3R	21017137	21019137	lsn	0.967	0
chr3R	21059538	21061538	CG4360	0.95	0
chr3R	21059538	21061538	FBgn0038790	0.98	0
chr3R	21059538	21061538	FBgn0038796	0.963	0
chr3R	21062935	21064935	CG4360	0.951	0
chr3R	21062935	21064935	FBgn0038790	0.979	0
chr3R	21062935	21064935	FBgn0038796	0.963	0
chr3R	21100261	21102261	FBgn0038790	0.957	0
chr3R	21100261	21102261	FBgn0038796	0.982	0
chr3R	21100261	21102261	ppan	0.939	0
chr3R	21100424	21102424	FBgn0038790	0.957	0
chr3R	21100424	21102424	FBgn0038796	0.982	0
chr3R	21100424	21102424	ppan	0.985	0
chr3R	21100432	21102432	FBgn0038790	0.957	0
chr3R	21100432	21102432	FBgn0038796	0.982	0
chr3R	21100432	21102432	ppan	0.986	0
chr3R	21100679	21102679	FBgn0038790	0.957	0
chr3R	21100679	21102679	FBgn0038796	0.982	0
chr3R	21100679	21102679	lsn	0.931	0
chr3R	21101685	21103685	FBgn0038790	0.956	0
chr3R	21101685	21103685	FBgn0038796	0.982	0
chr3R	21101685	21103685	FBgn0260004	0.934	0
chr3R	21111244	21113244	FBgn0038796	0.98	0
chr3R	21111244	21113244	Bdbt	0.992	0
chr3R	21111244	21113244	lsn	0.932	0
chr3R	21115257	21117257	FBgn0038796	0.979	0
chr3R	21115257	21117257	slmb	0.987	0
chr3R	21115257	21117257	lsn	0.933	0
